Unnamed: 0;Demand;Import limit;Export limit;Import price;Export price;Import emission factor;Export emission factor;Generic production
2022-01-05 18:00:00;86.4;2000.0;0.0;110.4598607;0.0;0.009723935;0.0;0.0
2022-01-05 19:00:00;86.4;2000.0;0.0;110.4598607;0.0;0.009419244;0.0;0.0
2022-01-05 20:00:00;86.4;2000.0;0.0;110.4598607;0.0;0.009256053;0.0;0.0
2022-01-05 21:00:00;86.4;2000.0;0.0;110.4598607;0.0;0.006977728;0.0;0.0
2022-01-05 22:00:00;86.4;2000.0;0.0;110.4598607;0.0;0.004505931;0.0;0.0
2022-01-05 23:00:00;86.4;2000.0;0.0;110.4598607;0.0;0.004446048;0.0;0.0
2022-01-06 00:00:00;86.4;2000.0;0.0;110.4598607;0.0;0.005912116;0.0;0.0
2022-01-06 01:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.00654349;0.0;0.0
2022-01-06 02:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.00994072;0.0;0.0
2022-01-06 03:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.017187067;0.0;0.0
2022-01-06 04:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.026429589;0.0;0.0
2022-01-06 05:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.059859859;0.0;0.0
2022-01-06 06:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.118978704;0.0;0.0
2022-01-06 07:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.180594587;0.0;0.0
2022-01-06 08:00:00;86.4;2000.0;0.0;110.4598607;0.0;0.182820716;0.0;0.0
2022-01-06 09:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.157037926;0.0;0.0
2022-01-06 10:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.13278612;0.0;0.0
2022-01-06 11:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.125543562;0.0;0.0
2022-01-06 12:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.128371176;0.0;0.0
2022-01-06 13:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.143191863;0.0;0.0
2022-01-06 14:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.187472304;0.0;0.0
2022-01-06 15:00:00;86.4;2000.0;0.0;110.4598607;0.0;0.231166743;0.0;0.0
2022-01-06 16:00:00;86.4;2000.0;0.0;110.4598607;0.0;0.230216186;0.0;0.0
2022-01-06 17:00:00;86.4;2000.0;0.0;110.4598607;0.0;0.172540621;0.0;0.0
2022-01-06 18:00:00;86.4;2000.0;0.0;110.4598607;0.0;0.136174604;0.0;0.0
2022-01-06 19:00:00;86.4;2000.0;0.0;110.4598607;0.0;0.236665377;0.0;0.0
2022-01-06 20:00:00;86.4;2000.0;0.0;110.4598607;0.0;0.260907777;0.0;0.0
2022-01-06 21:00:00;86.4;2000.0;0.0;110.4598607;0.0;0.223464827;0.0;0.0
2022-01-06 22:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.231675838;0.0;0.0
2022-01-06 23:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.219636475;0.0;0.0
2022-01-07 00:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.299973874;0.0;0.0
2022-01-07 01:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.299978383;0.0;0.0
2022-01-07 02:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.299978383;0.0;0.0
2022-01-07 03:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.285716802;0.0;0.0
2022-01-07 04:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.299978383;0.0;0.0
2022-01-07 05:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.299978383;0.0;0.0
2022-01-07 06:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.299978383;0.0;0.0
2022-01-07 07:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.254455139;0.0;0.0
2022-01-07 08:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.212370994;0.0;0.0
2022-01-07 09:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.163323278;0.0;0.0
2022-01-07 10:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.119611605;0.0;0.0
2022-01-07 11:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.058733471;0.0;0.0
2022-01-07 12:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.018527016;0.0;0.0
2022-01-07 13:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.018939179;0.0;0.0
2022-01-07 14:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.073927877;0.0;0.0
2022-01-07 15:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.075663083;0.0;0.0
2022-01-07 16:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.107629678;0.0;0.0
2022-01-07 17:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.129173576;0.0;0.0
2022-01-07 18:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.154893893;0.0;0.0
2022-01-07 19:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.082002112;0.0;0.0
2022-01-07 20:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.019681416;0.0;0.0
2022-01-07 21:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.012490371;0.0;0.0
2022-01-07 22:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.004164907;0.0;0.0
2022-01-07 23:00:00;86.4;2000.0;0.0;100.309696;0.0;0.000701754;0.0;0.0
2022-01-08 00:00:00;86.4;2000.0;0.0;106.024078;0.0;0.000716128;0.0;0.0
2022-01-08 01:00:00;86.4;2000.0;0.0;94.595314;0.0;0.000613362;0.0;0.0
2022-01-08 02:00:00;86.4;2000.0;0.0;76.44652777;0.0;0.000462914;0.0;0.0
2022-01-08 03:00:00;86.4;2000.0;0.0;76.44652777;0.0;0.000510097;0.0;0.0
2022-01-08 04:00:00;86.4;2000.0;0.0;76.44652777;0.0;0.000451127;0.0;0.0
2022-01-08 05:00:00;86.4;2000.0;0.0;76.44652777;0.0;0.000454464;0.0;0.0
